event_id,timestamp,object_id,event_type,yolo_class,yolo_conf,rescue_label,display_label,score_yolo,score_posture,score_motion,score_gesture,score_roi,score_operator,score_total,score_reason,rescue_score,ai_rescue_score,display_status,analysis_status,ai_status,final_status,final_priority,status,posture_status,motion_status,gesture_status,roi_status,pose_state,pose_reasons,gps_lat,gps_lon,weather_source,weather_location,weather_temperature_c,weather_humidity_percent,weather_wind_speed_ms,weather_rain_probability_1h,weather_precipitation_1h_mm,weather_rain_probability_3h,weather_precipitation_3h_mm,weather_assessment,weather_recommendation,operator_decision,image_full_path,image_crop_path,video_replay_path,mission_state
20260602_100821_ID1_AUTO_DANGER,2026-06-02 10:08:21,1,AUTO_DANGER,victim,0.899,,,,,,,,,,,70,70,DANGER,DANGER,DANGER,DANGER,70,DANGER,normal_posture,dangerous_motionless,,roi_disabled,BINH_THUONG,,,,Open-Meteo,Hà Nội,31.9,72,11.0,8,0.0,22,0.3,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260602_100821_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260602_100821_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260602_100821_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260602_101111_ID1_AUTO_DANGER,2026-06-02 10:11:11,1,AUTO_DANGER,victim,0.887,,,,,,,,,,,85,85,DANGER,DANGER,DANGER,DANGER,85,DANGER,normal_posture,dangerous_motionless,,inside_roi,BINH_THUONG,,,,Open-Meteo,Hà Nội,31.9,72,11.0,8,0.0,22,0.3,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260602_101111_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260602_101111_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260602_101111_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260602_101221_ID1_AUTO_DANGER,2026-06-02 10:12:21,1,AUTO_DANGER,victim,0.904,,,,,,,,,,,85,85,DANGER,DANGER,DANGER,DANGER,85,DANGER,normal_posture,dangerous_motionless,,inside_roi,BINH_THUONG,,,,Open-Meteo,Hà Nội,31.9,72,11.0,8,0.0,22,0.3,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260602_101221_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260602_101221_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260602_101221_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260602_102052_ID1_AUTO_DANGER,2026-06-02 10:20:52,1,AUTO_DANGER,victim,0.909,,,,,,,,,,,70,70,DANGER,DANGER,DANGER,DANGER,70,DANGER,normal_posture,dangerous_motionless,,roi_disabled,BINH_THUONG,,,,Open-Meteo,Hà Nội,32.0,72,10.9,14,0.2,27,0.3,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260602_102052_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260602_102052_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260602_102052_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260602_103541_ID1_AUTO_DANGER,2026-06-02 10:35:41,1,AUTO_DANGER,victim,0.908,,,,,,,,,,,70,70,DANGER,DANGER,DANGER,DANGER,70,DANGER,normal_posture,dangerous_motionless,,roi_disabled,BINH_THUONG,,,,Open-Meteo,Hà Nội,32.2,72,11.1,14,0.2,27,0.3,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260602_103541_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260602_103541_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260602_103541_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260602_203243_ID1_AUTO_DANGER,2026-06-02 20:32:43,1,AUTO_DANGER,normal_person,0.779,,,,,,,,,,,92,92,DANGER,DANGER,DANGER,DANGER,92,DANGER,lying_or_fallen,dangerous_motionless,,roi_disabled,NGHI_NGO,gio tay;gio tay + bat dong,,,Open-Meteo,Hà Nội,29.5,82,13.1,4,0.0,26,0.0,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260602_203243_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260602_203243_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260602_203243_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260603_004115_ID1_AUTO_DANGER,2026-06-03 00:41:15,1,AUTO_DANGER,normal_person,0.895,,,,,,,,,,,75,75,DANGER,DANGER,DANGER,DANGER,75,DANGER,normal_posture,dangerous_motionless,,roi_disabled,CAN_CUU_GIUP,gio tay;VAY TAY CAU CUU;gio tay + bat dong,,,Open-Meteo,Hà Nội,28.1,91,11.6,8,0.0,8,0.0,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260603_004115_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260603_004115_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260603_004115_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260603_004707_ID1_AUTO_DANGER,2026-06-03 00:47:07,1,AUTO_DANGER,normal_person,0.807,,,,,,,,,,,75,75,DANGER,DANGER,DANGER,DANGER,75,DANGER,normal_posture,dangerous_motionless,,roi_disabled,CAN_CUU_GIUP,VAY TAY CAU CUU,,,Open-Meteo,Hà Nội,28.1,91,11.3,8,0.0,8,0.0,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260603_004707_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260603_004707_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260603_004707_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260603_005155_ID1_AUTO_DANGER,2026-06-03 00:51:55,1,AUTO_DANGER,normal_person,0.894,,,,,,,,,,,75,75,DANGER,DANGER,DANGER,DANGER,75,DANGER,normal_posture,dangerous_motionless,,roi_disabled,CAN_CUU_GIUP,VAY TAY CAU CUU,,,Open-Meteo,Hà Nội,28.1,91,11.3,8,0.0,8,0.0,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260603_005155_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260603_005155_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260603_005155_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260603_010149_ID1_AUTO_DANGER,2026-06-03 01:01:50,1,AUTO_DANGER,victim,0.827,,,,,,,,,,,100,100,DANGER,DANGER,DANGER,DANGER,100,DANGER,lying_or_fallen,slight_motion,,roi_disabled,CAN_CUU_GIUP,VAY TAY CAU CUU,,,Open-Meteo,Hà Nội,28.1,92,11.2,8,0.0,8,0.0,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260603_010149_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260603_010149_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260603_010149_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260603_010421_ID1_AUTO_DANGER,2026-06-03 01:04:21,1,AUTO_DANGER,victim,0.890,,,,,,,,,,,75,75,DANGER,DANGER,DANGER,DANGER,75,DANGER,normal_posture,slight_motion,,roi_disabled,CAN_CUU_GIUP,2 tay gio len,,,Open-Meteo,Hà Nội,28.1,92,11.2,8,0.0,8,0.0,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260603_010421_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260603_010421_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260603_010421_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260603_010426_ID1_AUTO_DANGER,2026-06-03 01:04:26,1,AUTO_DANGER,victim,0.881,,,,,,,,,,,100,100,DANGER,DANGER,DANGER,DANGER,100,DANGER,normal_posture,dangerous_motionless,,roi_disabled,CAN_CUU_GIUP,2 tay gio len,,,Open-Meteo,Hà Nội,28.1,92,11.2,8,0.0,8,0.0,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260603_010426_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260603_010426_ID1_AUTO_DANGER_crop.jpg,,DANGER_ALERT
20260603_011522_ID1_AUTO_DANGER,2026-06-03 01:15:22,1,AUTO_DANGER,victim,0.857,,,,,,,,,,,75,75,DANGER,DANGER,DANGER,DANGER,75,DANGER,sitting_or_standing,slight_motion,waving,roi_disabled,CAN_CUU_GIUP,vay tay cau cuu,,,Open-Meteo,Hà Nội,28.0,92,11.2,7,0.0,7,0.0,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260603_011522_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260603_011522_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260603_011522_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260603_011841_ID1_AUTO_DANGER,2026-06-03 01:18:41,1,AUTO_DANGER,normal_person,0.781,,,,,,,,,,,70,70,DANGER,DANGER,DANGER,DANGER,70,DANGER,sitting_or_standing,slight_motion,distress_signal,roi_disabled,CAN_CUU_GIUP,2 tay gio len;2 tay vay cau cuu,,,Open-Meteo,Hà Nội,28.0,92,11.2,7,0.0,7,0.0,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260603_011841_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260603_011841_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260603_011841_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260603_013714_ID1_AUTO_DANGER,2026-06-03 01:37:14,1,AUTO_DANGER,normal_person,0.701,NGUY_HIEM,NGHI NẠN NHÂN,,,,,,,,,70,70,DANGER,DANGER,DANGER,DANGER,70,DANGER,sitting_or_standing,stable,distress_signal,roi_disabled,CAN_CUU_GIUP,gio tay;2 tay vay cau cuu,,,Open-Meteo,Hà Nội,28.0,92,11.1,7,0.0,7,0.0,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260603_013714_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260603_013714_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260603_013714_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260603_014221_ID1_AUTO_DANGER,2026-06-03 01:42:21,1,AUTO_DANGER,normal_person,0.762,NGUY_HIEM,NGHI NẠN NHÂN,,,,,,,,,70,70,DANGER,DANGER,DANGER,DANGER,70,DANGER,sitting_or_standing,stable,distress_signal,roi_disabled,CAN_CUU_GIUP,2 tay gio len;2 tay vay cau cuu,,,Open-Meteo,Hà Nội,28.0,92,11.1,7,0.0,7,0.0,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260603_014221_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260603_014221_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260603_014221_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260603_014356_ID1_AUTO_DANGER,2026-06-03 01:43:56,1,AUTO_DANGER,normal_person,0.832,NGUY_HIEM,NGHI NẠN NHÂN,,,,,,,,,70,70,DANGER,DANGER,DANGER,DANGER,70,DANGER,sitting_or_standing,suspicious_stillness,distress_signal,roi_disabled,CAN_CUU_GIUP,2 tay gio len;2 tay vay cau cuu,,,Open-Meteo,Hà Nội,28.0,92,11.1,7,0.0,7,0.0,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260603_014356_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260603_014356_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260603_014356_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260603_014457_ID1_AUTO_DANGER,2026-06-03 01:44:57,1,AUTO_DANGER,normal_person,0.901,NGUY_HIEM,NGHI NẠN NHÂN,,,,,,,,,70,70,DANGER,DANGER,DANGER,DANGER,70,DANGER,sitting_or_standing,suspicious_stillness,distress_signal,roi_disabled,CAN_CUU_GIUP,2 tay vay cau cuu,,,Open-Meteo,Hà Nội,28.0,92,11.1,7,0.0,7,0.0,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260603_014457_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260603_014457_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260603_014457_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260603_014634_ID1_AUTO_DANGER,2026-06-03 01:46:34,1,AUTO_DANGER,normal_person,0.909,NGUY_HIEM,NGHI NẠN NHÂN,,,,,,,,,70,70,DANGER,DANGER,DANGER,DANGER,70,DANGER,sitting_or_standing,slight_motion,distress_signal,roi_disabled,CAN_CUU_GIUP,gio tay;2 tay vay cau cuu,,,Open-Meteo,Hà Nội,28.0,93,11.3,7,0.0,7,0.0,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260603_014634_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260603_014634_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260603_014634_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260603_064553_ID1_AUTO_DANGER,2026-06-03 06:45:54,1,AUTO_DANGER,victim,0.878,NGUY_HIEM,NGHI NẠN NHÂN,30,0,0,45,0,0,,YOLO nghi victim +30; Vẫy tay cầu cứu +45,75,75,DANGER,DANGER,DANGER,DANGER,75,DANGER,sitting_or_standing,stable,waving,roi_disabled,BINH_THUONG,,,,Open-Meteo,Hà Nội,29.1,87,13.0,2,0.0,2,0.0,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260603_064553_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260603_064553_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260603_064553_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260603_075916_ID1_AUTO_DANGER,2026-06-03 07:59:16,1,AUTO_DANGER,lying_person,0.776,NGUY_HIEM,NGHI NẠN NHÂN,30,30,0,45,0,0,100,YOLO phát hiện lying_person +30; Tư thế: nghi nằm/ngã +30; Cử chỉ: vẫy tay cầu cứu +45; Nằm/ngã + cử chỉ cầu cứu -> tối thiểu 75,100,100,DANGER,DANGER,DANGER,DANGER,100,DANGER,lying_or_fallen,slight_motion,waving,roi_disabled,BINH_THUONG,,,,Open-Meteo,Hà Nội,30.4,79,13.1,3,0.0,3,0.0,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260603_075916_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260603_075916_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260603_075916_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260605_083041_ID1_AUTO_DANGER,2026-06-05 08:30:41,1,AUTO_DANGER,normal_person,0.835,NGUY_HIEM,NGHI NẠN NHÂN,0,0,0,50,20,0,70,YOLO: normal_person +0; Cử chỉ: tín hiệu cầu cứu +50; ROI: trong vùng giám sát + cử chỉ cầu cứu +20,70,70,DANGER,DANGER,DANGER,DANGER,70,DANGER,sitting_or_standing,slight_motion,distress_signal,inside_roi,CAN_CUU_GIUP,2 tay gio len;2 tay vay cau cuu,,,Open-Meteo,Hà Nội,26.3,86,5.8,17,0.0,17,0.1,TỐT,Điều kiện thời tiết phù hợp để bay thử nghiệm,AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260605_083041_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260605_083041_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260605_083041_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260605_083222_ID1_AUTO_DANGER,2026-06-05 08:32:22,1,AUTO_DANGER,lying_person,0.911,NGUY_HIEM,NGHI NẠN NHÂN,30,30,0,0,20,0,80,YOLO phát hiện lying_person +30; Tư thế: nghi nằm/ngã +30; ROI: trong vùng giám sát + nghi nằm/ngã +20,80,80,DANGER,DANGER,DANGER,DANGER,80,DANGER,lying_or_fallen,slight_motion,none,inside_roi,BINH_THUONG,,,,Open-Meteo,Hà Nội,26.3,86,5.8,17,0.0,17,0.1,TỐT,Điều kiện thời tiết phù hợp để bay thử nghiệm,AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260605_083222_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260605_083222_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260605_083222_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260605_084030_ID4_AUTO_DANGER,2026-06-05 08:40:30,4,AUTO_DANGER,lying_person,0.869,NGUY_HIEM,NGHI NẠN NHÂN,30,30,0,45,0,0,100,YOLO phát hiện lying_person +30; Tư thế: nghi nằm/ngã +30; Cử chỉ: vẫy tay cầu cứu +45; Nằm/ngã + cử chỉ cầu cứu -> tối thiểu 75,100,100,DANGER,DANGER,DANGER,DANGER,100,DANGER,lying_or_fallen,moving,waving,roi_disabled,CAN_CUU_GIUP,gio tay;vay tay cau cuu,,,Open-Meteo,Hà Nội,26.4,86,5.2,17,0.0,17,0.1,TỐT,Điều kiện thời tiết phù hợp để bay thử nghiệm,AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260605_084030_ID4_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260605_084030_ID4_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260605_084030_ID4_AUTO_DANGER.mp4,DANGER_ALERT
20260605_084330_ID1_AUTO_DANGER,2026-06-05 08:43:30,1,AUTO_DANGER,lying_person,0.922,NGUY_HIEM,NGHI NẠN NHÂN,30,30,0,45,0,0,100,YOLO phát hiện lying_person +30; Tư thế: nghi nằm/ngã +30; Cử chỉ: vẫy tay cầu cứu +45; Nằm/ngã + cử chỉ cầu cứu -> tối thiểu 75,100,100,DANGER,DANGER,DANGER,DANGER,100,DANGER,lying_or_fallen,slight_motion,waving,roi_disabled,CAN_CUU_GIUP,vay tay cau cuu,,,Open-Meteo,Hà Nội,26.4,86,5.2,17,0.0,17,0.1,TỐT,Điều kiện thời tiết phù hợp để bay thử nghiệm,AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260605_084330_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260605_084330_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260605_084330_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260605_084435_ID1_AUTO_DANGER,2026-06-05 08:44:35,1,AUTO_DANGER,lying_person,0.858,NGUY_HIEM,NGHI NẠN NHÂN,30,30,0,45,0,0,100,YOLO phát hiện lying_person +30; Tư thế: nghi nằm/ngã +30; Cử chỉ: vẫy tay cầu cứu +45; Nằm/ngã + cử chỉ cầu cứu -> tối thiểu 75,100,100,DANGER,DANGER,DANGER,DANGER,100,DANGER,lying_or_fallen,moving,waving,roi_disabled,CAN_CUU_GIUP,vay tay cau cuu,,,Open-Meteo,Hà Nội,26.4,86,5.2,17,0.0,17,0.1,TỐT,Điều kiện thời tiết phù hợp để bay thử nghiệm,AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260605_084435_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260605_084435_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260605_084435_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260605_084944_ID1_AUTO_DANGER,2026-06-05 08:49:44,1,AUTO_DANGER,lying_person,0.830,NGUY_HIEM,NGHI NẠN NHÂN,30,30,0,45,0,0,100,YOLO phát hiện lying_person +30; Tư thế: nghi nằm/ngã +30; Cử chỉ: vẫy tay cầu cứu +45; Nằm/ngã + cử chỉ cầu cứu -> tối thiểu 75,100,100,DANGER,DANGER,DANGER,DANGER,100,DANGER,lying_or_fallen,slight_motion,waving,roi_disabled,CAN_CUU_GIUP,vay tay cau cuu,,,Open-Meteo,Hà Nội,26.4,86,4.6,17,0.0,17,0.1,TỐT,Điều kiện thời tiết phù hợp để bay thử nghiệm,AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260605_084944_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260605_084944_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260605_084944_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260605_090301_ID1_OPERATOR_CONFIRMED,2026-06-05 09:03:01,1,OPERATOR_CONFIRMED,normal_person,0.881,DA_XAC_NHAN,ĐÃ XÁC NHẬN NẠN NHÂN,0,0,0,40,0,0,40,YOLO: normal_person +0; Cử chỉ: vẫy tay cầu cứu +40,40,40,WARNING,WARNING,WARNING,CONFIRMED_VICTIM,95,WARNING,normal_posture,slight_motion,waving,roi_disabled,CAN_CUU_GIUP,vay tay cau cuu,,,Open-Meteo,Hà Nội,26.4,86,4.6,17,0.0,17,0.1,TỐT,Điều kiện thời tiết phù hợp để bay thử nghiệm,CONFIRMED,,,,WARNING
20260605_090836_ID1_AUTO_DANGER,2026-06-05 09:08:36,1,AUTO_DANGER,normal_person,0.902,NGUY_HIEM,NGHI NẠN NHÂN,30,35,30,0,0,0,95,YOLO nghi victim +30; Tư thế: nghi nằm/ngã +35; Chuyển động: bất động nguy hiểm +30; Nằm + bất động -> tối thiểu 72,95,95,DANGER,DANGER,DANGER,DANGER,95,DANGER,lying_or_fallen,dangerous_motionless,none,roi_disabled,BINH_THUONG,,,,Open-Meteo,Hà Nội,26.5,86,4.3,17,0.0,17,0.1,TỐT,Điều kiện thời tiết phù hợp để bay thử nghiệm,AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260605_090836_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260605_090836_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260605_090836_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260605_091227_ID1_AUTO_DANGER,2026-06-05 09:12:27,1,AUTO_DANGER,lying_person,0.922,NGUY_HIEM,NGHI NẠN NHÂN,30,35,30,0,0,0,95,YOLO phát hiện lying_person +30; Tư thế: nghi nằm/ngã +35; Chuyển động: bất động nguy hiểm +30; Nằm + bất động -> tối thiểu 72,95,95,DANGER,DANGER,DANGER,DANGER,95,DANGER,lying_or_fallen,dangerous_motionless,none,roi_disabled,BINH_THUONG,,,,Open-Meteo,Hà Nội,26.5,86,4.3,17,0.0,17,0.1,TỐT,Điều kiện thời tiết phù hợp để bay thử nghiệm,AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260605_091227_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260605_091227_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260605_091227_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260605_180428_ID1_AUTO_DANGER,2026-06-05 18:04:28,1,AUTO_DANGER,victim,0.904,NGUY_HIEM,NGHI NẠN NHÂN,30,35,30,0,0,0,95,YOLO nghi victim +30; Tư thế: nghi nằm/ngã +35; Chuyển động: bất động nguy hiểm +30; Nằm + bất động -> tối thiểu 72,95,95,DANGER,DANGER,DANGER,DANGER,95,DANGER,lying_or_fallen,dangerous_motionless,none,roi_disabled,BINH_THUONG,,,,Open-Meteo,Hà Nội,30.0,79,8.4,15,0.0,20,0.1,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260605_180428_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260605_180428_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260605_180428_ID1_AUTO_DANGER.mp4,DANGER_ALERT
20260605_190529_ID1_AUTO_DANGER,2026-06-05 19:05:29,1,AUTO_DANGER,victim,0.863,NGUY_HIEM,NGHI NẠN NHÂN,30,35,30,0,0,0,95,YOLO nghi victim +30; Tư thế: nghi nằm/ngã +35; Chuyển động: bất động nguy hiểm +30; Nằm + bất động -> tối thiểu 72,95,95,DANGER,DANGER,DANGER,DANGER,95,DANGER,lying_or_fallen,dangerous_motionless,none,roi_disabled,BINH_THUONG,,,,Open-Meteo,Hà Nội,28.9,83,8.5,20,0.1,20,0.1,CẢNH BÁO GIÓ,"Gió mạnh, không nên bay drone nhẹ",AUTO,D:\ĐATN\AI YOLO\canh_bao_full\20260605_190529_ID1_AUTO_DANGER_full.jpg,D:\ĐATN\AI YOLO\canh_bao_crop\20260605_190529_ID1_AUTO_DANGER_crop.jpg,D:\ĐATN\AI YOLO\canh_bao_video\event_20260605_190529_ID1_AUTO_DANGER.mp4,DANGER_ALERT
